date,district,flood_label
2021-06-12,Chamoli,0
2021-06-13,Chamoli,0
2021-06-14,Chamoli,0
2021-06-15,Chamoli,0
2021-06-16,Chamoli,0
2021-06-17,Chamoli,0
2021-06-18,Chamoli,0
2021-06-19,Chamoli,0
2021-06-20,Chamoli,0
2021-06-21,Chamoli,0
2021-06-22,Chamoli,0
2021-06-23,Chamoli,0
2021-06-24,Chamoli,0
2021-06-25,Chamoli,0
2021-06-26,Chamoli,0
2021-06-27,Chamoli,0
2021-06-28,Chamoli,0
2021-06-29,Chamoli,0
2021-06-30,Chamoli,0
2021-07-01,Chamoli,0
2021-07-02,Chamoli,0
2021-07-03,Chamoli,0
2021-07-04,Chamoli,0
2021-07-05,Chamoli,0
2021-07-06,Chamoli,0
2021-07-07,Chamoli,0
2021-07-08,Chamoli,1
2021-07-09,Chamoli,1
2021-07-10,Chamoli,1
2021-07-11,Chamoli,0
2021-07-12,Chamoli,0
2021-07-13,Chamoli,0
2021-07-14,Chamoli,0
2021-07-15,Chamoli,0
2021-07-16,Chamoli,0
2021-07-17,Chamoli,0
2021-07-18,Chamoli,0
2021-07-19,Chamoli,0
2021-07-20,Chamoli,0
2021-07-21,Chamoli,0
2021-07-22,Chamoli,0
2021-07-23,Chamoli,0
2021-07-24,Chamoli,0
2021-07-25,Chamoli,0
2021-07-26,Chamoli,0
2021-07-27,Chamoli,0
2021-07-28,Chamoli,0
2021-07-29,Chamoli,0
2021-07-30,Chamoli,0
2021-07-31,Chamoli,0
2021-08-01,Chamoli,0
2021-08-02,Chamoli,0
2021-08-03,Chamoli,0
2021-08-04,Chamoli,0
2021-08-05,Chamoli,0
2021-08-06,Chamoli,0
2021-08-07,Chamoli,0
2021-08-08,Chamoli,0
2021-08-09,Chamoli,0
2021-08-10,Chamoli,0
2021-08-11,Chamoli,0
2021-08-12,Chamoli,0
2021-08-13,Chamoli,0
2021-08-14,Chamoli,0
2021-08-15,Chamoli,0
2021-08-16,Chamoli,0
2021-08-17,Chamoli,0
2021-08-18,Chamoli,0
2021-08-19,Chamoli,0
2021-08-20,Chamoli,0
2021-08-21,Chamoli,0
2021-08-22,Chamoli,0
2021-08-23,Chamoli,0
2021-08-24,Chamoli,0
2021-08-25,Chamoli,0
2021-08-26,Chamoli,0
2021-08-27,Chamoli,0
2021-08-28,Chamoli,0
2021-08-29,Chamoli,0
2021-08-30,Chamoli,0
2021-08-31,Chamoli,0
2021-09-01,Chamoli,0
2021-09-02,Chamoli,0
2021-09-03,Chamoli,0
2021-09-04,Chamoli,0
2021-09-05,Chamoli,0
2021-09-06,Chamoli,0
2021-09-07,Chamoli,0
2021-09-08,Chamoli,0
2021-09-09,Chamoli,0
2021-09-10,Chamoli,0
2021-09-11,Chamoli,0
2021-09-12,Chamoli,0
2021-09-13,Chamoli,0
2021-09-14,Chamoli,0
2021-09-15,Chamoli,0
2021-09-16,Chamoli,0
2021-09-17,Chamoli,0
2021-09-18,Chamoli,0
2021-09-19,Chamoli,0
2021-09-20,Chamoli,0
2021-09-21,Chamoli,0
2021-09-22,Chamoli,0
2021-09-23,Chamoli,0
2021-09-24,Chamoli,0
2021-09-25,Chamoli,0
2021-09-26,Chamoli,0
2021-09-27,Chamoli,0
2021-09-28,Chamoli,0
2021-09-29,Chamoli,0
2021-09-30,Chamoli,0
2021-10-01,Chamoli,0
2021-10-02,Chamoli,0
2021-10-03,Chamoli,0
2021-10-04,Chamoli,0
2021-10-05,Chamoli,0
2021-10-06,Chamoli,0
2021-10-07,Chamoli,0
2021-10-08,Chamoli,0
2021-10-09,Chamoli,0
2021-10-10,Chamoli,0
2021-10-11,Chamoli,0
2021-10-12,Chamoli,0
2021-10-13,Chamoli,1
2021-10-14,Chamoli,1
2021-10-15,Chamoli,1
2021-10-16,Chamoli,0
2021-10-17,Chamoli,0
2021-10-18,Chamoli,0
2021-10-19,Chamoli,0
2021-10-20,Chamoli,0
2021-10-21,Chamoli,0
2021-10-22,Chamoli,0
2021-10-23,Chamoli,0
2021-10-24,Chamoli,0
2021-10-25,Chamoli,0
2021-10-26,Chamoli,0
2021-10-27,Chamoli,0
2021-10-28,Chamoli,0
2021-10-29,Chamoli,0
2021-10-30,Chamoli,0
2021-10-31,Chamoli,0
2021-11-01,Chamoli,0
2021-11-02,Chamoli,0
2021-11-03,Chamoli,0
2021-11-04,Chamoli,0
2021-11-05,Chamoli,0
2021-11-06,Chamoli,0
2021-11-07,Chamoli,0
2021-11-08,Chamoli,0
2021-11-09,Chamoli,0
2021-11-10,Chamoli,0
2021-11-11,Chamoli,0
2021-11-12,Chamoli,0
2021-11-13,Chamoli,0
2021-11-14,Chamoli,0
2021-11-15,Chamoli,0
2021-11-16,Chamoli,0
2021-11-17,Chamoli,0
2021-11-18,Chamoli,0
2021-11-19,Chamoli,0
2021-11-20,Chamoli,0
2021-11-21,Chamoli,0
2021-11-22,Chamoli,0
2021-11-23,Chamoli,0
2021-11-24,Chamoli,0
2021-11-25,Chamoli,0
2021-11-26,Chamoli,0
2021-11-27,Chamoli,0
2021-11-28,Chamoli,0
2021-11-29,Chamoli,0
2021-11-30,Chamoli,0
2021-12-01,Chamoli,0
2021-12-02,Chamoli,0
2021-12-03,Chamoli,0
2021-12-04,Chamoli,0
2021-12-05,Chamoli,0
2021-12-06,Chamoli,0
2021-12-07,Chamoli,0
2021-12-08,Chamoli,0
2021-12-09,Chamoli,0
2021-12-10,Chamoli,0
2021-12-11,Chamoli,0
2021-12-12,Chamoli,0
2021-12-13,Chamoli,0
2021-12-14,Chamoli,0
2021-12-15,Chamoli,0
2021-12-16,Chamoli,0
2021-12-17,Chamoli,0
2021-12-18,Chamoli,0
2021-12-19,Chamoli,0
2021-12-20,Chamoli,0
2021-12-21,Chamoli,0
2021-12-22,Chamoli,0
2021-12-23,Chamoli,0
2021-12-24,Chamoli,0
2021-12-25,Chamoli,0
2021-12-26,Chamoli,0
2021-12-27,Chamoli,0
2021-12-28,Chamoli,0
2021-12-29,Chamoli,0
2021-12-30,Chamoli,0
2021-12-31,Chamoli,0
2022-01-01,Chamoli,0
2022-01-02,Chamoli,0
2022-01-03,Chamoli,0
2022-01-04,Chamoli,0
2022-01-05,Chamoli,0
2022-01-06,Chamoli,0
2022-01-07,Chamoli,0
2022-01-08,Chamoli,0
2022-01-09,Chamoli,0
2022-01-10,Chamoli,0
2022-01-11,Chamoli,0
2022-01-12,Chamoli,0
2022-01-13,Chamoli,0
2022-01-14,Chamoli,0
2022-01-15,Chamoli,0
2022-01-16,Chamoli,0
2022-01-17,Chamoli,0
2022-01-18,Chamoli,0
2022-01-19,Chamoli,0
2022-01-20,Chamoli,0
2022-01-21,Chamoli,0
2022-01-22,Chamoli,0
2022-01-23,Chamoli,0
2022-01-24,Chamoli,0
2022-01-25,Chamoli,0
2022-01-26,Chamoli,0
2022-01-27,Chamoli,0
2022-01-28,Chamoli,0
2022-01-29,Chamoli,0
2022-01-30,Chamoli,0
2022-01-31,Chamoli,0
2022-02-01,Chamoli,0
2022-02-02,Chamoli,0
2022-02-03,Chamoli,0
2022-02-04,Chamoli,0
2022-02-05,Chamoli,0
2022-02-06,Chamoli,0
2022-02-07,Chamoli,0
2022-02-08,Chamoli,0
2022-02-09,Chamoli,0
2022-02-10,Chamoli,0
2022-02-11,Chamoli,0
2022-02-12,Chamoli,0
2022-02-13,Chamoli,0
2022-02-14,Chamoli,0
2022-02-15,Chamoli,0
2022-02-16,Chamoli,0
2022-02-17,Chamoli,0
2022-02-18,Chamoli,0
2022-02-19,Chamoli,0
2022-02-20,Chamoli,0
2022-02-21,Chamoli,0
2022-02-22,Chamoli,0
2022-02-23,Chamoli,0
2022-02-24,Chamoli,0
2022-02-25,Chamoli,0
2022-02-26,Chamoli,0
2022-02-27,Chamoli,0
2022-02-28,Chamoli,0
2022-03-01,Chamoli,0
2022-03-02,Chamoli,0
2022-03-03,Chamoli,0
2022-03-04,Chamoli,0
2022-03-05,Chamoli,0
2022-03-06,Chamoli,0
2022-03-07,Chamoli,0
2022-03-08,Chamoli,0
2022-03-09,Chamoli,0
2022-03-10,Chamoli,0
2022-03-11,Chamoli,0
2022-03-12,Chamoli,0
2022-03-13,Chamoli,0
2022-03-14,Chamoli,0
2022-03-15,Chamoli,0
2022-03-16,Chamoli,0
2022-03-17,Chamoli,0
2022-03-18,Chamoli,0
2022-03-19,Chamoli,0
2022-03-20,Chamoli,0
2022-03-21,Chamoli,0
2022-03-22,Chamoli,0
2022-03-23,Chamoli,0
2022-03-24,Chamoli,0
2022-03-25,Chamoli,0
2022-03-26,Chamoli,0
2022-03-27,Chamoli,0
2022-03-28,Chamoli,0
2022-03-29,Chamoli,0
2022-03-30,Chamoli,0
2022-03-31,Chamoli,0
2022-04-01,Chamoli,0
2022-04-02,Chamoli,0
2022-04-03,Chamoli,0
2022-04-04,Chamoli,0
2022-04-05,Chamoli,0
2022-04-06,Chamoli,0
2022-04-07,Chamoli,0
2022-04-08,Chamoli,0
2022-04-09,Chamoli,0
2022-04-10,Chamoli,0
2022-04-11,Chamoli,0
2022-04-12,Chamoli,0
2022-04-13,Chamoli,0
2022-04-14,Chamoli,0
2022-04-15,Chamoli,0
2022-04-16,Chamoli,0
2022-04-17,Chamoli,0
2022-04-18,Chamoli,0
2022-04-19,Chamoli,0
2022-04-20,Chamoli,0
2022-04-21,Chamoli,0
2022-04-22,Chamoli,0
2022-04-23,Chamoli,0
2022-04-24,Chamoli,0
2022-04-25,Chamoli,0
2022-04-26,Chamoli,0
2022-04-27,Chamoli,0
2022-04-28,Chamoli,0
2022-04-29,Chamoli,0
2022-04-30,Chamoli,0
2022-05-01,Chamoli,0
2022-05-02,Chamoli,0
2022-05-03,Chamoli,0
2022-05-04,Chamoli,0
2022-05-05,Chamoli,0
2022-05-06,Chamoli,0
2022-05-07,Chamoli,0
2022-05-08,Chamoli,0
2022-05-09,Chamoli,0
2022-05-10,Chamoli,0
2022-05-11,Chamoli,0
2022-05-12,Chamoli,0
2022-05-13,Chamoli,0
2022-05-14,Chamoli,0
2022-05-15,Chamoli,0
2022-05-16,Chamoli,0
2022-05-17,Chamoli,0
2022-05-18,Chamoli,0
2022-05-19,Chamoli,0
2022-05-20,Chamoli,0
2022-05-21,Chamoli,0
2022-05-22,Chamoli,0
2022-05-23,Chamoli,0
2022-05-24,Chamoli,0
2022-05-25,Chamoli,0
2022-05-26,Chamoli,0
2022-05-27,Chamoli,0
2022-05-28,Chamoli,0
2022-05-29,Chamoli,0
2022-05-30,Chamoli,0
2022-05-31,Chamoli,0
2022-06-01,Chamoli,0
2022-06-02,Chamoli,0
2022-06-03,Chamoli,0
2022-06-04,Chamoli,0
2022-06-05,Chamoli,0
2022-06-06,Chamoli,0
2022-06-07,Chamoli,0
2022-06-08,Chamoli,0
2022-06-09,Chamoli,0
2022-06-10,Chamoli,0
2022-06-11,Chamoli,0
2022-06-12,Chamoli,0
2022-06-13,Chamoli,0
2022-06-14,Chamoli,0
2022-06-15,Chamoli,0
2022-06-16,Chamoli,0
2022-06-17,Chamoli,0
2022-06-18,Chamoli,0
2022-06-19,Chamoli,0
2022-06-20,Chamoli,0
2022-06-21,Chamoli,0
2022-06-22,Chamoli,0
2022-06-23,Chamoli,0
2022-06-24,Chamoli,0
2022-06-25,Chamoli,0
2022-06-26,Chamoli,0
2022-06-27,Chamoli,0
2022-06-28,Chamoli,0
2022-06-29,Chamoli,0
2022-06-30,Chamoli,0
2022-07-01,Chamoli,0
2022-07-02,Chamoli,0
2022-07-03,Chamoli,0
2022-07-04,Chamoli,0
2022-07-05,Chamoli,0
2022-07-06,Chamoli,0
2022-07-07,Chamoli,0
2022-07-08,Chamoli,0
2022-07-09,Chamoli,0
2022-07-10,Chamoli,0
2022-07-11,Chamoli,0
2022-07-12,Chamoli,0
2022-07-13,Chamoli,0
2022-07-14,Chamoli,0
2022-07-15,Chamoli,0
2022-07-16,Chamoli,0
2022-07-17,Chamoli,0
2022-07-18,Chamoli,0
2022-07-19,Chamoli,0
2022-07-20,Chamoli,0
2022-07-21,Chamoli,0
2022-07-22,Chamoli,0
2022-07-23,Chamoli,0
2022-07-24,Chamoli,0
2022-07-25,Chamoli,0
2022-07-26,Chamoli,0
2022-07-27,Chamoli,0
2022-07-28,Chamoli,0
2022-07-29,Chamoli,0
2022-07-30,Chamoli,0
2022-07-31,Chamoli,0
2022-08-01,Chamoli,0
2022-08-02,Chamoli,0
2022-08-03,Chamoli,0
2022-08-04,Chamoli,0
2022-08-05,Chamoli,0
2022-08-06,Chamoli,0
2022-08-07,Chamoli,0
2022-08-08,Chamoli,0
2022-08-09,Chamoli,0
2022-08-10,Chamoli,0
2022-08-11,Chamoli,0
2022-08-12,Chamoli,0
2022-08-13,Chamoli,0
2022-08-14,Chamoli,0
2022-08-15,Chamoli,0
2022-08-16,Chamoli,0
2022-08-17,Chamoli,0
2022-08-18,Chamoli,0
2022-08-19,Chamoli,0
2022-08-20,Chamoli,0
2022-08-21,Chamoli,0
2022-08-22,Chamoli,0
2022-08-23,Chamoli,0
2022-08-24,Chamoli,0
2022-08-25,Chamoli,0
2022-08-26,Chamoli,0
2022-08-27,Chamoli,0
2022-08-28,Chamoli,0
2022-08-29,Chamoli,0
2022-08-30,Chamoli,0
2022-08-31,Chamoli,0
2022-09-01,Chamoli,0
2022-09-02,Chamoli,0
2022-09-03,Chamoli,0
2022-09-04,Chamoli,0
2022-09-05,Chamoli,0
2022-09-06,Chamoli,0
2022-09-07,Chamoli,0
2022-09-08,Chamoli,0
2022-09-09,Chamoli,0
2022-09-10,Chamoli,0
2022-09-11,Chamoli,0
2022-09-12,Chamoli,0
2022-09-13,Chamoli,0
2022-09-14,Chamoli,0
2022-09-15,Chamoli,0
2022-09-16,Chamoli,0
2022-09-17,Chamoli,0
2022-09-18,Chamoli,0
2022-09-19,Chamoli,0
2022-09-20,Chamoli,0
2022-09-21,Chamoli,0
2022-09-22,Chamoli,0
2022-09-23,Chamoli,0
2022-09-24,Chamoli,0
2022-09-25,Chamoli,0
2022-09-26,Chamoli,0
2022-09-27,Chamoli,0
2022-09-28,Chamoli,0
2022-09-29,Chamoli,0
2022-09-30,Chamoli,0
2022-10-01,Chamoli,0
2022-10-02,Chamoli,0
2022-10-03,Chamoli,0
2022-10-04,Chamoli,0
2022-10-05,Chamoli,0
2022-10-06,Chamoli,0
2022-10-07,Chamoli,0
2022-10-08,Chamoli,0
2022-10-09,Chamoli,0
2022-10-10,Chamoli,0
2022-10-11,Chamoli,0
2022-10-12,Chamoli,0
2022-10-13,Chamoli,0
2022-10-14,Chamoli,0
2022-10-15,Chamoli,0
2022-10-16,Chamoli,0
2022-10-17,Chamoli,0
2022-10-18,Chamoli,0
2022-10-19,Chamoli,0
2022-10-20,Chamoli,0
2022-10-21,Chamoli,0
2022-10-22,Chamoli,0
2022-10-23,Chamoli,0
2022-10-24,Chamoli,0
2022-10-25,Chamoli,0
2022-10-26,Chamoli,0
2022-10-27,Chamoli,0
2022-10-28,Chamoli,0
2022-10-29,Chamoli,0
2022-10-30,Chamoli,0
2022-10-31,Chamoli,0
2022-11-01,Chamoli,0
2022-11-02,Chamoli,0
2022-11-03,Chamoli,0
2022-11-04,Chamoli,0
2022-11-05,Chamoli,0
2022-11-06,Chamoli,0
2022-11-07,Chamoli,0
2022-11-08,Chamoli,0
2022-11-09,Chamoli,0
2022-11-10,Chamoli,0
2022-11-11,Chamoli,0
2022-11-12,Chamoli,0
2022-11-13,Chamoli,0
2022-11-14,Chamoli,0
2022-11-15,Chamoli,0
2022-11-16,Chamoli,0
2022-11-17,Chamoli,0
2022-11-18,Chamoli,0
2022-11-19,Chamoli,0
2022-11-20,Chamoli,0
2022-11-21,Chamoli,0
2022-11-22,Chamoli,0
2022-11-23,Chamoli,0
2022-11-24,Chamoli,0
2022-11-25,Chamoli,0
2022-11-26,Chamoli,0
2022-11-27,Chamoli,0
2022-11-28,Chamoli,0
2022-11-29,Chamoli,0
2022-11-30,Chamoli,0
2022-12-01,Chamoli,0
2022-12-02,Chamoli,0
2022-12-03,Chamoli,0
2022-12-04,Chamoli,0
2022-12-05,Chamoli,0
2022-12-06,Chamoli,0
2022-12-07,Chamoli,0
2022-12-08,Chamoli,0
2022-12-09,Chamoli,0
2022-12-10,Chamoli,0
2022-12-11,Chamoli,0
2022-12-12,Chamoli,0
2022-12-13,Chamoli,0
2022-12-14,Chamoli,0
2022-12-15,Chamoli,0
2022-12-16,Chamoli,0
2022-12-17,Chamoli,0
2022-12-18,Chamoli,0
2022-12-19,Chamoli,0
2022-12-20,Chamoli,0
2022-12-21,Chamoli,0
2022-12-22,Chamoli,0
2022-12-23,Chamoli,0
2022-12-24,Chamoli,0
2022-12-25,Chamoli,0
2022-12-26,Chamoli,0
2022-12-27,Chamoli,0
2022-12-28,Chamoli,0
2022-12-29,Chamoli,0
2022-12-30,Chamoli,0
2022-12-31,Chamoli,0
2023-01-01,Chamoli,0
2023-01-02,Chamoli,0
2023-01-03,Chamoli,0
2023-01-04,Chamoli,0
2023-01-05,Chamoli,0
2023-01-06,Chamoli,0
2023-01-07,Chamoli,0
2023-01-08,Chamoli,0
2023-01-09,Chamoli,0
2023-01-10,Chamoli,0
2023-01-11,Chamoli,0
2023-01-12,Chamoli,0
2023-01-13,Chamoli,0
2023-01-14,Chamoli,0
2023-01-15,Chamoli,0
2023-01-16,Chamoli,0
2023-01-17,Chamoli,0
2023-01-18,Chamoli,0
2023-01-19,Chamoli,0
2023-01-20,Chamoli,0
2023-01-21,Chamoli,0
2023-01-22,Chamoli,0
2023-01-23,Chamoli,0
2023-01-24,Chamoli,0
2023-01-25,Chamoli,0
2023-01-26,Chamoli,0
2023-01-27,Chamoli,0
2023-01-28,Chamoli,0
2023-01-29,Chamoli,0
2023-01-30,Chamoli,0
2023-01-31,Chamoli,0
2023-02-01,Chamoli,0
2023-02-02,Chamoli,0
2023-02-03,Chamoli,0
2023-02-04,Chamoli,0
2023-02-05,Chamoli,0
2023-02-06,Chamoli,0
2023-02-07,Chamoli,0
2023-02-08,Chamoli,0
2023-02-09,Chamoli,0
2023-02-10,Chamoli,0
2023-02-11,Chamoli,0
2023-02-12,Chamoli,0
2023-02-13,Chamoli,0
2023-02-14,Chamoli,0
2023-02-15,Chamoli,0
2023-02-16,Chamoli,0
2023-02-17,Chamoli,0
2023-02-18,Chamoli,0
2023-02-19,Chamoli,0
2023-02-20,Chamoli,0
2023-02-21,Chamoli,0
2023-02-22,Chamoli,0
2023-02-23,Chamoli,0
2023-02-24,Chamoli,0
2023-02-25,Chamoli,0
2023-02-26,Chamoli,0
2023-02-27,Chamoli,0
2023-02-28,Chamoli,0
2023-03-01,Chamoli,0
2023-03-02,Chamoli,0
2023-03-03,Chamoli,0
2023-03-04,Chamoli,0
2023-03-05,Chamoli,0
2023-03-06,Chamoli,0
2023-03-07,Chamoli,0
2023-03-08,Chamoli,0
2023-03-09,Chamoli,0
2023-03-10,Chamoli,0
2023-03-11,Chamoli,0
2023-03-12,Chamoli,0
2023-03-13,Chamoli,0
2023-03-14,Chamoli,0
2023-03-15,Chamoli,0
2023-03-16,Chamoli,0
2023-03-17,Chamoli,0
2023-03-18,Chamoli,0
2023-03-19,Chamoli,0
2023-03-20,Chamoli,0
2023-03-21,Chamoli,0
2023-03-22,Chamoli,0
2023-03-23,Chamoli,0
2023-03-24,Chamoli,0
2023-03-25,Chamoli,0
2023-03-26,Chamoli,0
2023-03-27,Chamoli,0
2023-03-28,Chamoli,0
2023-03-29,Chamoli,0
2023-03-30,Chamoli,0
2023-03-31,Chamoli,0
2023-04-01,Chamoli,0
2023-04-02,Chamoli,0
2023-04-03,Chamoli,0
2023-04-04,Chamoli,0
2023-04-05,Chamoli,0
2023-04-06,Chamoli,0
2023-04-07,Chamoli,0
2023-04-08,Chamoli,0
2023-04-09,Chamoli,0
2023-04-10,Chamoli,0
2023-04-11,Chamoli,0
2023-04-12,Chamoli,0
2023-04-13,Chamoli,0
2023-04-14,Chamoli,0
2023-04-15,Chamoli,0
2023-04-16,Chamoli,0
2023-04-17,Chamoli,0
2023-04-18,Chamoli,0
2023-04-19,Chamoli,0
2023-04-20,Chamoli,0
2023-04-21,Chamoli,0
2023-04-22,Chamoli,0
2023-04-23,Chamoli,0
2023-04-24,Chamoli,0
2023-04-25,Chamoli,0
2023-04-26,Chamoli,0
2023-04-27,Chamoli,0
2023-04-28,Chamoli,0
2023-04-29,Chamoli,0
2023-04-30,Chamoli,0
2023-05-01,Chamoli,0
2023-05-02,Chamoli,0
2023-05-03,Chamoli,0
2023-05-04,Chamoli,0
2023-05-05,Chamoli,0
2023-05-06,Chamoli,0
2023-05-07,Chamoli,0
2023-05-08,Chamoli,0
2023-05-09,Chamoli,0
2023-05-10,Chamoli,0
2023-05-11,Chamoli,0
2023-05-12,Chamoli,0
2023-05-13,Chamoli,0
2023-05-14,Chamoli,0
2023-05-15,Chamoli,0
2023-05-16,Chamoli,0
2023-05-17,Chamoli,0
2023-05-18,Chamoli,0
2023-05-19,Chamoli,0
2023-05-20,Chamoli,0
2023-05-21,Chamoli,0
2023-05-22,Chamoli,0
2023-05-23,Chamoli,0
2023-05-24,Chamoli,0
2023-05-25,Chamoli,0
2023-05-26,Chamoli,0
2023-05-27,Chamoli,0
2023-05-28,Chamoli,0
2023-05-29,Chamoli,0
2023-05-30,Chamoli,0
2023-05-31,Chamoli,0
2023-06-01,Chamoli,0
2023-06-02,Chamoli,0
2023-06-03,Chamoli,0
2023-06-04,Chamoli,0
2023-06-05,Chamoli,0
2023-06-06,Chamoli,0
2023-06-07,Chamoli,0
2023-06-08,Chamoli,0
2023-06-09,Chamoli,0
2023-06-10,Chamoli,0
2023-06-11,Chamoli,0
2023-06-12,Chamoli,0
2023-06-13,Chamoli,0
2023-06-14,Chamoli,0
2023-06-15,Chamoli,0
2023-06-16,Chamoli,0
2023-06-17,Chamoli,0
2023-06-18,Chamoli,0
2023-06-19,Chamoli,0
2023-06-20,Chamoli,0
2023-06-21,Chamoli,0
2023-06-22,Chamoli,0
2023-06-23,Chamoli,0
2023-06-24,Chamoli,0
2023-06-25,Chamoli,0
2023-06-26,Chamoli,0
2023-06-27,Chamoli,0
2023-06-28,Chamoli,0
2023-06-29,Chamoli,0
2023-06-30,Chamoli,0
2023-07-01,Chamoli,0
2023-07-02,Chamoli,0
2023-07-03,Chamoli,0
2023-07-04,Chamoli,0
2023-07-05,Chamoli,0
2023-07-06,Chamoli,0
2023-07-07,Chamoli,0
2023-07-08,Chamoli,0
2023-07-09,Chamoli,0
2023-07-10,Chamoli,0
2023-07-11,Chamoli,0
2023-07-12,Chamoli,0
2023-07-13,Chamoli,1
2023-07-14,Chamoli,1
2023-07-15,Chamoli,1
2023-07-16,Chamoli,0
2023-07-17,Chamoli,0
2023-07-18,Chamoli,0
2023-07-19,Chamoli,0
2023-07-20,Chamoli,0
2023-07-21,Chamoli,0
2023-07-22,Chamoli,0
2023-07-23,Chamoli,0
2023-07-24,Chamoli,0
2023-07-25,Chamoli,0
2023-07-26,Chamoli,0
2023-07-27,Chamoli,0
2023-07-28,Chamoli,0
2023-07-29,Chamoli,0
2023-07-30,Chamoli,0
2023-07-31,Chamoli,0
2023-08-01,Chamoli,0
2023-08-02,Chamoli,0
2023-08-03,Chamoli,0
2023-08-04,Chamoli,0
2023-08-05,Chamoli,0
2023-08-06,Chamoli,0
2023-08-07,Chamoli,0
2023-08-08,Chamoli,0
2023-08-09,Chamoli,0
2023-08-10,Chamoli,0
2023-08-11,Chamoli,0
2023-08-12,Chamoli,1
2023-08-13,Chamoli,1
2023-08-14,Chamoli,1
2023-08-15,Chamoli,0
2023-08-16,Chamoli,0
2023-08-17,Chamoli,0
2023-08-18,Chamoli,0
2023-08-19,Chamoli,0
2023-08-20,Chamoli,0
2023-08-21,Chamoli,0
2023-08-22,Chamoli,0
2023-08-23,Chamoli,1
2023-08-24,Chamoli,1
2023-08-25,Chamoli,1
2023-08-26,Chamoli,0
2023-08-27,Chamoli,0
2023-08-28,Chamoli,0
2023-08-29,Chamoli,0
2023-08-30,Chamoli,0
2023-08-31,Chamoli,0
2023-09-01,Chamoli,0
2023-09-02,Chamoli,0
2023-09-03,Chamoli,0
2023-09-04,Chamoli,0
2023-09-05,Chamoli,0
2023-09-06,Chamoli,0
2023-09-07,Chamoli,0
2023-09-08,Chamoli,0
2023-09-09,Chamoli,0
2023-09-10,Chamoli,0
2023-09-11,Chamoli,0
2023-09-12,Chamoli,0
2023-09-13,Chamoli,0
2023-09-14,Chamoli,0
2023-09-15,Chamoli,0
2023-09-16,Chamoli,0
2023-09-17,Chamoli,0
2023-09-18,Chamoli,0
2023-09-19,Chamoli,0
2023-09-20,Chamoli,0
2023-09-21,Chamoli,0
2023-09-22,Chamoli,0
2023-09-23,Chamoli,0
2023-09-24,Chamoli,0
2023-09-25,Chamoli,0
2023-09-26,Chamoli,0
2023-09-27,Chamoli,0
2023-09-28,Chamoli,0
2023-09-29,Chamoli,0
2023-09-30,Chamoli,0
2023-10-01,Chamoli,0
2023-10-02,Chamoli,0
2023-10-03,Chamoli,0
2023-10-04,Chamoli,0
2023-10-05,Chamoli,0
2023-10-06,Chamoli,0
2023-10-07,Chamoli,0
2023-10-08,Chamoli,0
2023-10-09,Chamoli,0
2023-10-10,Chamoli,0
2023-10-11,Chamoli,0
2023-10-12,Chamoli,0
2023-10-13,Chamoli,0
2023-10-14,Chamoli,0
2023-10-15,Chamoli,0
2023-10-16,Chamoli,0
2023-10-17,Chamoli,0
2023-10-18,Chamoli,0
2023-10-19,Chamoli,0
2023-10-20,Chamoli,0
2023-10-21,Chamoli,0
2023-10-22,Chamoli,0
2023-10-23,Chamoli,0
2023-10-24,Chamoli,0
2023-10-25,Chamoli,0
2023-10-26,Chamoli,0
2023-10-27,Chamoli,0
2023-10-28,Chamoli,0
2023-10-29,Chamoli,0
2023-10-30,Chamoli,0
2023-10-31,Chamoli,0
2023-11-01,Chamoli,0
2023-11-02,Chamoli,0
2023-11-03,Chamoli,0
2023-11-04,Chamoli,0
2023-11-05,Chamoli,0
2023-11-06,Chamoli,0
2023-11-07,Chamoli,0
2023-11-08,Chamoli,0
2023-11-09,Chamoli,0
2023-11-10,Chamoli,0
2023-11-11,Chamoli,0
2023-11-12,Chamoli,0
2023-11-13,Chamoli,0
2023-11-14,Chamoli,0
2023-11-15,Chamoli,0
2023-11-16,Chamoli,0
2023-11-17,Chamoli,0
2023-11-18,Chamoli,0
2023-11-19,Chamoli,0
2023-11-20,Chamoli,0
2023-11-21,Chamoli,0
2023-11-22,Chamoli,0
2023-11-23,Chamoli,0
2023-11-24,Chamoli,0
2023-11-25,Chamoli,0
2023-11-26,Chamoli,0
2023-11-27,Chamoli,0
2023-11-28,Chamoli,0
2023-11-29,Chamoli,0
2023-11-30,Chamoli,0
2023-12-01,Chamoli,0
2023-12-02,Chamoli,0
2023-12-03,Chamoli,0
2023-12-04,Chamoli,0
2023-12-05,Chamoli,0
2023-12-06,Chamoli,0
2023-12-07,Chamoli,0
2023-12-08,Chamoli,0
2023-12-09,Chamoli,0
2023-12-10,Chamoli,0
2023-12-11,Chamoli,0
2023-12-12,Chamoli,0
2023-12-13,Chamoli,0
2023-12-14,Chamoli,0
2023-12-15,Chamoli,0
2023-12-16,Chamoli,0
2023-12-17,Chamoli,0
2023-12-18,Chamoli,0
2023-12-19,Chamoli,0
2023-12-20,Chamoli,0
2023-12-21,Chamoli,0
2023-12-22,Chamoli,0
2023-12-23,Chamoli,0
2023-12-24,Chamoli,0
2023-12-25,Chamoli,0
2023-12-26,Chamoli,0
2023-12-27,Chamoli,0
2023-12-28,Chamoli,0
2023-12-29,Chamoli,0
2023-12-30,Chamoli,0
